TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
GPS_GS0469,22/06/2024,07:22.4,32.9481,-106.91582,4559.3,32.94753,-106.91019,4576.5,3,0,0,-160,0x03,24,0,0,12,-104,-112,1740.66,17.231,1740.742,34.731,0%,3.625,3.843,11582,231,0,230,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:23.4,32.9481,-106.91582,4559.3,32.94753,-106.91019,4577.5,3,0,0,14,0x03,25,0,0,12,-103,-112,1740.47,18.252,1740.57,38.964,0%,3.625,3.843,11583,232,0,231,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:24.5,32.9481,-106.91582,4559.3,32.94753,-106.91019,4578.2,3,0,0,127,0x03,23,0,0,1,-103,-112,1740.35,18.924,1740.456,38.962,0%,3.625,3.844,11584,233,0,232,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:25.4,32.9481,-106.91582,4559.3,32.94753,-106.91019,4579.1,3,0,0,76,0x03,23,0,0,10,-103,-112,1739.62,19.777,1739.735,38.945,0%,3.624,3.842,11585,234,0,233,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:26.5,32.9481,-106.91582,4559.3,32.94753,-106.91019,4580,3,0,0,157,0x03,27,0,0,2,-103,-112,1738.95,20.735,1739.077,38.93,0%,3.624,3.844,11586,235,0,234,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:27.4,32.9481,-106.91582,4559.3,32.94753,-106.91019,4580.8,3,0,0,-136,0x03,27,0,1,16,-104,-112,1738.34,21.503,1738.477,34.685,0%,3.624,3.843,11587,236,0,235,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:29.5,32.9481,-106.91582,4559.3,32.94753,-106.9102,4580.6,3,0,0,-161,0x03,26,0,0,15,-104,-112,1737.46,21.316,1737.593,34.667,0%,3.625,3.842,11589,238,0,236,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:30.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4581.6,3,0,0,153,0x03,27,0,0,12,-99,-112,1738.31,22.32,1738.451,61.677,0%,3.625,3.831,11590,239,0,237,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:31.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4582.4,3,0,0,-125,0x03,26,0,0,13,-100,-112,1737.97,23.17,1738.127,54.96,0%,3.623,3.842,11591,240,0,238,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:32.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4583.8,3,0,0,-135,0x03,26,0,0,14,-100,-112,1737.58,24.518,1737.751,54.947,0%,3.623,3.843,11592,241,0,239,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:33.5,32.9481,-106.91582,4559.3,32.94751,-106.9102,4585,3,0,0,0,0x03,26,0,1,13,-106,-112,1737.3,25.755,1737.495,27.534,0%,3.621,3.841,11593,242,0,240,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:34.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4585.5,3,0,0,130,0x03,27,0,2,16,-104,-112,1736.91,26.247,1737.107,34.656,0%,3.621,3.831,11594,243,0,241,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:35.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4586,3,0,0,66,0x03,27,0,0,12,-118,-112,1736.57,26.733,1736.78,6.913,0%,3.624,3.842,11595,244,0,242,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:36.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4586.6,3,0,0,-139,0x03,27,0,0,13,-102,-112,1736.33,27.31,1736.546,43.615,0%,3.624,3.844,11596,245,0,243,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:37.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4587.3,3,0,0,-81,0x03,27,0,0,12,-101,-112,1736.33,28.071,1736.558,48.936,0%,3.621,3.842,11597,246,0,244,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:38.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4588.5,3,0,0,9,0x03,26,0,1,11,-104,-112,1736.27,29.233,1736.516,34.643,0%,3.621,3.831,11598,247,0,245,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:40.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4590.1,3,0,0,26,0x03,27,0,0,13,-105,-112,1735.84,30.837,1736.118,30.868,0%,3.622,3.842,11600,248,0,246,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:41.5,32.9481,-106.91582,4559.3,32.94751,-106.91021,4590.8,3,0,0,40,0x03,27,0,1,14,-103,-112,1735.66,31.48,1735.948,38.857,0%,3.622,3.842,11601,249,0,247,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:42.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4591.3,3,0,0,-50,0x03,27,0,0,14,-102,-112,1735.51,31.989,1735.805,43.594,0%,3.622,3.831,11602,250,0,248,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:43.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4591.7,3,0,0,82,0x03,27,0,0,14,-104,-112,1735.33,32.428,1735.631,34.624,0%,3.623,3.842,11603,251,0,249,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:44.5,32.9481,-106.91582,4559.3,32.94751,-106.91021,4592.2,3,0,0,-146,0x03,27,0,0,14,-105,-112,1735.18,32.92,1735.488,30.856,0%,3.623,3.844,11604,252,0,250,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:45.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4592.5,3,0,0,56,0x03,27,0,1,14,-103,-112,1735.08,33.232,1735.403,38.844,0%,3.62,3.84,11605,253,0,251,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:46.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4592.9,3,0,0,-30,0x03,26,0,1,13,-105,-112,1734.93,33.655,1735.259,30.852,0%,3.62,3.843,11606,254,0,252,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:47.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4593.5,3,0,0,138,0x03,27,0,0,16,-104,-112,1734.84,34.226,1735.179,34.615,0%,3.624,3.842,11607,255,0,253,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:48.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4593.8,3,0,0,146,0x03,26,0,1,14,-104,-112,1734.75,34.521,1735.093,34.613,0%,3.624,3.844,11608,256,0,254,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:49.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4594.2,3,0,0,148,0x03,26,0,1,13,-104,-112,1734.69,34.938,1735.041,34.612,0%,3.622,3.842,11609,257,0,255,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:50.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4594.5,3,0,0,-107,0x03,27,0,1,17,-104,-112,1734.69,35.256,1735.047,34.612,0%,3.622,3.843,11610,258,0,256,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:51.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4594.5,3,0,0,-4,0x03,26,0,1,15,-106,-112,1734.75,35.233,1735.108,27.494,0%,3.625,3.842,11611,259,0,257,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:52.5,32.9481,-106.91582,4559.3,32.94751,-106.91021,4594.3,3,0,0,78,0x03,27,0,1,14,-108,-112,1734.9,35.037,1735.256,21.841,0%,3.625,3.843,11612,260,0,258,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:53.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4594.1,3,0,0,-151,0x03,27,0,1,15,-106,-112,1735.18,34.807,1735.525,27.501,0%,3.623,3.842,11613,261,0,259,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:54.5,32.9481,-106.91582,4559.3,32.94751,-106.91021,4595.3,3,0,0,-84,0x03,27,0,1,13,-106,-112,1735.42,35.985,1735.792,27.505,0%,3.623,3.844,11614,262,0,260,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:55.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4595.5,3,0,0,163,0x03,27,0,1,16,-105,-112,1735.69,36.237,1736.071,30.865,0%,3.621,3.842,11615,263,0,261,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:56.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4595.3,3,0,0,-109,0x03,27,0,1,15,-100,-112,1735.88,35.998,1736.248,54.893,0%,3.621,3.843,11616,264,0,262,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:57.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4594.6,3,0,0,-90,0x03,26,0,1,17,-101,-112,1736.09,35.325,1736.447,48.93,0%,3.621,3.842,11617,265,0,263,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:58.5,32.9481,-106.91582,4559.3,32.94751,-106.91021,4594.5,3,0,0,97,0x03,26,0,1,16,-104,-106,1736.21,35.26,1736.567,34.642,0%,3.621,3.843,11618,266,0,264,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,07:59.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4595.1,3,0,0,-94,0x03,26,0,1,17,-101,-106,1736.36,35.84,1736.731,48.937,0%,3.624,3.842,11619,267,0,265,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:00.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4595.8,3,0,0,-66,0x03,27,0,1,12,-102,-106,1736.42,36.569,1736.807,43.617,0%,3.624,3.843,11620,268,0,266,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:01.5,32.9481,-106.91582,4559.3,32.94751,-106.9102,4596.7,3,0,0,39,0x03,27,0,1,12,-103,-108,1736.48,37.451,1736.887,38.875,0%,3.619,3.841,11621,269,0,267,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:02.4,32.9481,-106.91582,4559.3,32.94748,-106.91021,4597.5,3,0,0,-138,0x03,27,0,1,10,-102,-108,1737.62,38.229,1738.043,43.647,0%,3.619,3.828,11622,270,0,268,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:03.5,32.9481,-106.91582,4559.3,32.94748,-106.91021,4598.2,3,0,0,-45,0x03,25,0,1,10,-103,-108,1737.53,38.97,1737.968,38.898,0%,3.619,3.841,11623,271,0,269,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:04.4,32.9481,-106.91582,4559.3,32.94748,-106.91021,4598.7,3,0,0,-40,0x03,26,0,1,11,-103,-108,1737.29,39.41,1737.735,38.893,0%,3.604,3.829,11624,272,0,270,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:05.5,32.9481,-106.91582,4559.3,32.94748,-106.91021,4598.7,3,0,0,123,0x03,26,0,1,13,-103,-108,1737.14,39.446,1737.584,38.89,0%,3.604,3.842,11625,273,0,271,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:06.4,32.9481,-106.91582,4559.3,32.94748,-106.91021,4598.6,3,0,0,144,0x03,27,0,1,14,-101,-108,1737.14,39.289,1737.581,48.959,0%,3.609,3.829,11626,274,0,272,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:07.5,32.9481,-106.91582,4559.3,32.94748,-106.91021,4598.3,3,0,0,163,0x03,26,0,1,14,-100,-108,1737.14,39.013,1737.574,54.933,0%,3.609,3.842,11627,275,0,273,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:08.4,32.9481,-106.91582,4559.3,32.94748,-106.91021,4598,3,0,0,62,0x03,26,0,0,13,-101,-108,1737.17,38.691,1737.598,48.96,0%,3.606,3.829,11628,276,0,274,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:09.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4597.2,3,0,0,58,0x03,26,0,1,14,-108,-108,1736.21,37.943,1736.624,21.858,0%,3.606,3.841,11629,277,0,275,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:10.4,32.9481,-106.91582,4559.3,32.94751,-106.91021,4596.1,3,0,0,51,0x03,26,0,1,13,-110,-108,1736.42,36.848,1736.813,17.364,0%,3.609,3.843,11630,278,0,276,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:11.5,32.9481,-106.91582,4559.3,32.94751,-106.9102,4595.4,3,0,0,-9,0x03,26,0,1,14,-115,-108,1736.64,36.093,1737.01,9.766,0%,3.609,3.84,11631,279,0,277,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:12.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4594.6,3,0,0,-10,0x03,26,0,1,16,-100,-108,1736.88,35.338,1737.238,54.925,0%,3.607,3.83,11632,280,0,278,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:13.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4593.8,3,0,0,35,0x03,26,0,1,17,-106,-108,1737.15,34.479,1737.494,27.532,0%,3.607,3.84,11633,281,0,279,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:14.5,32.9481,-106.91582,4559.3,32.94751,-106.9102,4592.8,3,0,0,-110,0x03,27,0,1,16,-99,-108,1737.33,33.557,1737.659,61.643,0%,3.604,3.843,11634,282,0,280,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:15.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4592.1,3,0,0,-78,0x03,27,0,1,16,-100,-108,1737.49,32.825,1737.796,54.944,0%,3.604,3.842,11635,283,0,281,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:16.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4591.2,3,0,0,144,0x03,27,0,1,17,-100,-108,1737.64,31.9,1737.931,54.949,0%,3.606,3.843,11636,284,0,282,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:17.5,32.9481,-106.91582,4559.3,32.94751,-106.9102,4591,3,0,0,135,0x03,27,0,1,17,-105,-108,1737.82,31.733,1738.111,30.903,0%,3.606,3.842,11637,285,0,283,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:18.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4591,3,0,0,164,0x03,26,0,1,16,-106,-108,1737.94,31.716,1738.232,27.545,0%,3.604,3.829,11638,286,0,284,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:19.5,32.9481,-106.91582,4559.3,32.94751,-106.9102,4590.8,3,0,0,20,0x03,27,0,1,17,-100,-108,1738.13,31.52,1738.411,54.964,0%,3.604,3.841,11639,287,0,285,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:20.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4590.9,3,0,0,5,0x03,27,0,1,18,-105,-108,1738.22,31.67,1738.505,30.91,0%,3.604,3.83,11640,288,0,286,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:21.5,32.9481,-106.91582,4559.3,32.94751,-106.9102,4591.1,3,0,0,-169,0x03,27,0,1,18,-106,-108,1738.22,31.818,1738.507,27.549,0%,3.604,3.842,11641,289,0,287,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:22.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4591.3,3,0,0,-50,0x03,27,0,1,17,-105,-108,1738.19,32.008,1738.48,30.91,0%,3.624,3.831,11642,290,0,288,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:23.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4591.4,3,0,0,-115,0x03,27,0,1,16,-106,-108,1738.22,32.153,1738.514,27.549,0%,3.624,3.842,11643,291,0,289,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:24.5,32.9481,-106.91582,4559.3,32.94751,-106.9102,4591.5,3,0,0,-17,0x03,25,0,1,17,-105,-108,1738.22,32.248,1738.515,30.91,0%,3.62,3.842,11644,292,0,290,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:25.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4591.6,3,0,0,-8,0x03,27,0,1,16,-103,-108,1738.25,32.369,1738.548,38.914,0%,3.62,3.841,11645,293,0,291,0,,0,0,0,0,0,-50,0
GPS_GS0469,22/06/2024,08:26.4,32.9481,-106.91582,4559.3,32.94751,-106.9102,4592,3,0,0,151,0x03,27,0,1,13,-105,-108,1738.16,32.766,1738.464,30.909,0%,3.624,3.844,11646,294,0,292,0,,0,0,0,0,0,-50,0
