Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
8.27125,1174.68927,280.12876,23.23315,281.28213,23.51814,-58.73405,-48.72395,76.31325,-140.32195,25.4463,3.65022,28.60956,-80.6006,9.78861,0.04029,0,1.556,-0.00837,35227.48052,15627.33144,43.65866,0.09291,281.74479,226.25116,3.64131,0.83966,74021996.4,1601.63648,431.48447,0.54452,0.54453,0.36797,0.10125,0.0753,0.00449,0.01598,0.00022,0,0,0,0,0.00016,0.03711,15.24,182.41469,83.56964,-140.31713,6.33808,7.36452,880.16375,335.7618,0.05,0.16888
8.32125,1188.72447,281.27875,22.98094,282.4453,23.30164,-59.71815,-49.53808,77.59046,-140.32323,25.64389,3.85261,28.60955,-80.60061,9.78857,0.03676,0,-1.06131,-0.01954,35170.87452,15570.72544,43.60144,0.09284,281.8556,226.12587,3.65681,0.84322,74240459.65,1595.41607,435.15986,0.54547,0.54547,0.36774,0.10216,0.07557,0.0041,0.01539,-0.00042,0,0,0,0,-0.00008,0.03727,15.24,182.41469,83.50213,-140.31721,6.18272,7.27329,878.67081,335.70651,0.05,0.16943
8.37125,1202.81694,282.41945,22.78674,283.59769,23.0677,-60.70964,-50.35827,78.87722,-140.32451,25.82448,3.58932,28.60955,-80.60062,9.78852,0.07302,0,1.45563,0.00813,35114.36993,15514.22085,43.5442,0.09278,281.74882,226.00039,3.65803,0.84709,74485013.69,1589.82247,439.26125,0.54652,0.54653,0.36748,0.10316,0.07588,0.00818,0.03026,0.00021,0,0,0,0,0.00014,0.03742,15.24,182.41469,83.4392,-140.31832,7.04093,7.18169,877.17177,335.651,0.05,0.16997
8.42125,1216.96637,283.55724,22.71444,284.74746,23.02924,-61.70809,-51.18416,80.17298,-140.32578,26.00783,3.79479,28.60954,-80.60063,9.78848,0.00588,0,1.55086,0.05126,35057.9571,15457.80802,43.48695,0.09271,282.22339,225.87472,3.69742,0.85064,74701049.3,1590.01009,442.99438,0.54751,0.54751,0.36724,0.10412,0.07616,0.00066,0.00204,-0.00006,0,0,0,0,0.00016,0.03758,15.24,182.41469,83.365,-140.31952,7.00341,7.08972,875.66668,335.59527,0.05,0.17051
8.47125,1231.17268,284.69463,22.70715,285.89813,23.06698,-62.7139,-52.01608,81.47825,-140.32706,26.2052,4.05847,28.60953,-80.60064,9.78844,0.07863,0,-1.38672,-0.00316,35001.26742,15401.11834,43.42931,0.09264,281.9001,225.74802,3.68452,0.85418,74913790.03,1592.72672,446.74536,0.54852,0.54853,0.367,0.10509,0.07644,0.00882,0.03292,-0.00045,0,0,0,0,-0.00013,0.03773,15.24,182.41469,83.29031,-140.3207,6.88412,6.99738,874.15553,335.53931,0.05,0.17107
8.52125,1245.43624,285.84684,23.00701,287.06475,23.39873,-63.7276,-52.85446,82.79372,-140.32833,26.41498,4.26355,28.60952,-80.60065,9.78839,0.12771,0,-1.03318,-0.00551,34944.28378,15344.1347,43.37125,0.09257,281.71727,225.62026,3.68091,0.8578,75132875.8,1606.0174,450.64727,0.54959,0.54962,0.36675,0.10611,0.07672,0.01441,0.05266,-0.00049,0,0,0,0,-0.00007,0.03789,15.24,182.41469,83.2289,-140.32165,6.8731,6.90466,872.6383,335.48313,0.05,0.17161
8.57125,1259.75776,287.01357,23.29054,288.24667,23.72222,-64.74956,-53.69964,84.1199,-140.3296,26.63369,4.50498,28.60952,-80.60066,9.78835,0.19375,0,-0.55239,-0.00297,34887.08394,15286.93486,43.31286,0.0925,281.44236,225.49158,3.67131,0.8614,75348734.22,1618.87719,454.57264,0.55068,0.55074,0.36651,0.10716,0.07701,0.02202,0.08061,0.00008,0,0,0,0,-0.00002,0.03805,15.24,182.41469,83.18914,-140.32266,6.66005,6.81157,871.1149,335.42671,0.05,0.17215
8.62125,1274.13749,288.17509,23.20616,289.42453,23.6491,-65.78023,-54.55197,85.45733,-140.33086,26.86413,4.55565,28.60951,-80.60067,9.78831,0.21276,0,0.32253,-0.00103,34829.67219,15229.52311,43.25413,0.09243,281.43108,225.36201,3.67907,0.86501,75563741.65,1618.20278,458.52407,0.5518,0.55188,0.36626,0.10824,0.0773,0.02425,0.08924,-0.00041,0,0,0,0,0.00001,0.03821,15.24,182.41469,83.18303,-140.32475,6.48994,6.71811,869.58531,335.37007,0.05,0.1727
8.67125,1288.57511,289.32948,23.06947,290.59444,23.46756,-66.81965,-55.41149,86.8061,-140.33212,27.08464,4.3042,28.6095,-80.60068,9.78826,0.13251,0,0.85487,-0.00696,34772.46517,15172.31609,43.1955,0.09237,281.97623,225.23247,3.72334,0.86872,75786098.14,1614.60596,462.59792,0.55299,0.55302,0.36601,0.10939,0.07759,0.01499,0.05571,-0.00049,0,0,0,0,0.00005,0.03837,15.24,182.41469,83.21343,-140.32773,6.67568,6.62426,868.04956,335.3132,0.05,0.17324
8.72125,1303.07011,290.47001,22.80046,291.74934,23.1409,-67.86736,-56.2778,88.16558,-140.33338,27.29186,3.95477,28.60949,-80.6007,9.78822,0.02807,0,1.2151,-0.00937,34715.49371,15115.34463,43.13699,0.0923,282.66755,225.10304,3.7772,0.87238,76003280.11,1606.08118,466.67242,0.5542,0.5542,0.36576,0.11056,0.07789,0.00315,0.01146,-0.00043,0,0,0,0,0.00009,0.03853,15.24,182.41469,83.2671,-140.33155,6.85909,6.53004,866.50771,335.25611,0.05,0.17378
8.77125,1317.62177,291.5964,22.50628,292.88821,22.79917,-68.92266,-57.15035,89.53488,-140.33464,27.47807,3.64274,28.60949,-80.60071,9.78817,0.06076,0,-1.03234,0.00546,34658.79496,15058.64588,43.07865,0.09223,282.57609,224.97381,3.77968,0.87597,76212921.61,1596.88194,470.72411,0.55543,0.55543,0.36551,0.11174,0.07818,0.00684,0.02544,0.00024,0,0,0,0,-0.00007,0.03868,15.24,182.41469,83.3252,-140.33566,6.97372,6.43546,864.95983,335.19879,0.05,0.17432
8.82125,1332.22944,292.70994,22.24667,294.01362,22.5233,-69.985,-58.02864,90.91328,-140.3359,27.65691,3.5192,28.60948,-80.60072,9.78813,0.08346,0,-0.8252,0.00835,34602.40997,15002.26089,43.02051,0.09216,282.53905,224.84487,3.78571,0.87942,76408704.68,1589.5347,474.62355,0.55664,0.55666,0.36527,0.11292,0.07846,0.00942,0.036,0.00011,0,0,0,0,-0.00004,0.03883,15.24,182.41469,83.37249,-140.33978,6.78615,6.34051,863.40599,335.14125,0.05,0.17486
8.87125,1346.8925,293.8116,21.98398,295.12684,22.29453,-71.05414,-58.91249,92.30044,-140.33715,27.83153,3.7082,28.60947,-80.60073,9.78808,0.00125,0,0.44782,0.02219,34546.15509,14946.00601,42.9624,0.09209,283.0994,224.71581,3.83094,0.88267,76586422.14,1583.11729,478.28204,0.55783,0.55783,0.36504,0.11406,0.07872,0.00014,0.00058,0.00005,0,0,0,0,0.00001,0.03898,15.24,182.41469,83.40431,-140.34334,6.14053,6.2452,861.84626,335.08349,0.05,0.17547
8.92125,1361.61043,294.90491,21.81337,296.23418,22.2236,-72.13047,-59.80223,93.69691,-140.33841,28.03175,4.25032,28.60946,-80.60074,9.78804,0.20393,0,0.95416,-0.00443,34490.06247,14889.91339,42.90433,0.09203,282.02881,224.58671,3.76917,0.88569,76742205.21,1581.04435,481.71584,0.55896,0.55903,0.36483,0.11516,0.07897,0.02331,0.08819,0.00036,0,0,0,0,0.00006,0.03913,15.24,182.41469,83.43742,-140.34708,4.81125,6.14953,860.2807,335.02552,0.05,0.17602
8.97125,1376.38285,295.9913,21.70967,297.33655,22.13141,-73.215,-60.6987,95.10399,-140.33966,28.25197,4.29994,28.60945,-80.60075,9.78799,0.23643,0,2.00141,-0.00073,34434.04651,14833.89743,42.84623,0.09196,281.93556,224.45736,3.77154,0.88893,76916197.71,1579.6266,485.46686,0.56021,0.56031,0.3646,0.11638,0.07924,0.02713,0.10171,0,0,0,0,0,0.00024,0.03928,15.24,182.41469,83.50891,-140.35324,4.17113,6.05351,858.70933,334.96733,0.05,0.17659
9.02125,1391.20943,297.07179,21.60147,298.43147,21.94301,-74.3078,-61.60196,96.52176,-140.3409,28.45515,3.85643,28.60945,-80.60076,9.78795,0.10958,0,2.55511,0.00313,34378.12618,14777.9771,42.78812,0.09189,282.74107,224.32781,3.83289,0.89236,77105291.35,1576.39415,489.45159,0.56159,0.56161,0.36436,0.11771,0.07952,0.01243,0.04693,-0.0002,0,0,0,0,0.00039,0.03943,15.24,182.41469,83.62418,-140.36175,4.17522,5.95714,857.13221,334.90893,0.05,0.17714
9.07125,1406.08987,298.14585,21.47816,299.51785,21.73279,-75.40802,-62.5113,97.94913,-140.34214,28.63552,3.31704,28.60944,-80.60077,9.7879,0.04616,0,-2.75352,0.02814,34322.36795,14722.21887,42.73005,0.09182,283.19806,224.19821,3.87138,0.89577,77291996.98,1572.4535,493.52534,0.56301,0.56301,0.36412,0.11909,0.0798,0.00521,0.02081,0.00023,0,0,0,0,-0.00045,0.03958,15.24,182.41469,83.75994,-140.37108,4.21651,5.86042,855.54936,334.85031,0.05,0.17771
9.12125,1421.02376,299.20959,21.26875,300.5909,21.435,-76.51463,-63.42586,99.38475,-140.34339,28.78391,2.66447,28.60943,-80.60078,9.78786,0.23378,0,-2.17756,0.00979,34266.84788,14666.6988,42.67212,0.09176,282.23082,224.06876,3.81641,0.89924,77481429.95,1565.49491,497.82546,0.56451,0.5646,0.36387,0.12055,0.08009,0.02687,0.10259,0.00006,0,0,0,0,-0.00028,0.03972,15.24,182.41469,83.88588,-140.38043,4.52022,5.76335,853.96082,334.79149,0.05,0.17837
9.17125,1436.01053,300.26128,21.04914,301.64895,21.14431,-77.62639,-64.34459,100.82699,-140.34463,28.9008,2.00388,28.60942,-80.6008,9.78781,0.42227,0,-0.92941,0.00723,34211.66878,14611.5197,42.61444,0.09169,281.29692,223.93968,3.7636,0.90275,77673631.51,1557.17998,501.04953,0.56459,0.5649,0.36328,0.12093,0.08038,0.04946,0.18622,0.00005,0,0,0,0,-0.00005,0.03986,15.24,182.41469,83.96555,-140.38839,5.09642,5.66593,852.36666,334.73245,0.05,0.17901
9.22125,1451.04943,301.29453,20.65361,302.68562,20.72484,-78.74203,-65.26643,102.27421,-140.34589,28.98599,1.71683,28.60941,-80.60081,9.78776,0.49617,0,1.15509,0.00918,34156.95097,14556.80189,42.55712,0.09163,280.99601,223.81126,3.75228,0.90616,77855840.8,1543.62803,503.66083,0.56422,0.56464,0.36262,0.12093,0.08067,0.05856,0.21964,0.00041,0,0,0,0,0.00008,0.04,15.24,182.41469,83.9609,-140.39227,5.55453,5.56818,850.76695,334.67322,0.05,0.17957
9.27125,1466.13941,302.30456,20.18435,303.69973,20.27125,-79.86105,-66.19095,103.72574,-140.34716,29.07711,1.87502,28.6094,-80.60082,9.78772,0.44459,0,2.87876,0.00616,34102.64925,14502.50017,42.50012,0.09156,281.3609,223.68342,3.78461,0.90944,78025772.27,1528.84693,505.96018,0.56386,0.5642,0.36199,0.12092,0.08094,0.05225,0.197,-0.00017,0,0,0,0,0.00048,0.04013,15.24,182.41469,83.85765,-140.38986,5.82385,5.47009,849.16181,334.61378,0.05,0.18011
9.32125,1481.27929,303.29032,19.69584,304.69006,19.79377,-80.98371,-67.11839,105.18194,-140.34844,29.17215,1.96656,28.6094,-80.60083,9.78767,0.42796,-0.00001,4.69721,0.00595,34049.01216,14448.86308,42.44372,0.0915,281.54606,223.55674,3.80507,0.9129,78209585.2,1513.40877,508.4854,0.56348,0.56379,0.36132,0.12092,0.08123,0.05025,0.19034,0.00018,0,0,0,0,0.00127,0.04026,15.24,182.41469,83.66455,-140.38173,6.79941,5.37168,847.55136,334.55414,0.05,0.18065
9.37125,1496.46788,304.2523,19.15291,305.65806,19.38255,-82.11021,-68.0489,106.64305,-140.34973,29.28113,2.97473,28.60939,-80.60084,9.78763,0.13499,0.00001,6.3792,0.01062,33995.5999,14395.45082,42.38744,0.09143,283.25306,223.43019,3.92539,0.91594,78355771.92,1499.06613,510.33905,0.56315,0.56318,0.36073,0.12093,0.08149,0.01542,0.05785,0.00023,0,0,0,0,0.00233,0.04039,15.24,182.41469,83.38448,-140.36896,6.73999,5.27296,845.93573,334.49431,0.05,0.18119
9.42125,1511.70423,305.20027,18.90444,306.62017,19.36738,-83.24254,-68.98414,108.11167,-140.35103,29.47409,4.20921,28.60938,-80.60085,9.78758,0.22497,0.00001,-5.48177,-0.00857,33942.51796,14342.36888,42.3314,0.09137,282.8271,223.30404,3.90571,0.91883,78493744.54,1496.14522,512.38062,0.56283,0.56292,0.36017,0.12093,0.08174,0.02594,0.10304,-0.00006,0,0,0,0,-0.00171,0.04052,15.24,182.41469,83.08015,-140.35586,6.28498,5.17392,844.37536,334.4343,0.05,0.18174
9.47125,1526.98786,306.14403,18.82394,307.58067,19.39572,-84.38297,-69.92603,109.59077,-140.35232,29.69342,4.67477,28.60937,-80.60086,9.78753,0.32804,0,-4.64465,-0.00112,33889.33693,14289.18785,42.27515,0.09131,282.35022,223.17725,3.88274,0.92215,78669452.65,1496.49374,514.90988,0.56248,0.56266,0.35953,0.12093,0.08202,0.03823,0.14925,0.00026,0,0,0,0,-0.00122,0.04066,15.24,182.41469,82.82277,-140.34554,7.07688,5.07458,842.82841,334.37409,0.05,0.18229
9.52125,1542.31877,307.09199,18.9363,308.5482,19.58923,-85.53245,-70.87536,111.08158,-140.35359,29.94161,5.01543,28.60936,-80.60088,9.78748,0.39575,-0.00001,-2.84045,-0.0028,33835.9835,14235.83442,42.2186,0.09124,282.07349,223.04964,3.87296,0.9254,78837455.7,1502.78399,517.39424,0.56218,0.56245,0.3589,0.12099,0.0823,0.04645,0.18023,-0.00049,0,0,0,0,-0.00045,0.04079,15.24,182.41469,82.63592,-140.33885,7.5693,4.97493,841.27668,334.31371,0.05,0.18286
9.57125,1557.69728,308.04806,19.09046,309.52404,19.75958,-86.69158,-71.83264,112.58489,-140.35486,30.19145,5.09854,28.60935,-80.60089,9.78744,0.39528,0,-1.34592,-0.00624,33782.61936,14182.47028,42.16193,0.09118,282.17035,222.92162,3.88771,0.92867,79005724.87,1509.61055,520.17103,0.56227,0.56254,0.35826,0.12143,0.08258,0.04643,0.18083,-0.00041,0,0,0,0,-0.0001,0.04092,15.24,182.41469,82.53334,-140.33596,8.02753,4.87497,839.72013,334.25313,0.05,0.18341
9.62125,1573.12337,308.99489,18.88612,310.49189,19.6762,-87.86051,-72.79798,114.1009,-140.35611,30.45273,5.51971,28.60935,-80.6009,9.78739,0.52161,0,0.56711,-0.00044,33729.23809,14129.08901,42.10514,0.09111,281.5729,222.79314,3.85694,0.93147,79133163.41,1505.49454,522.5949,0.56236,0.56282,0.35772,0.12181,0.08282,0.06203,0.23918,-0.00023,0,0,0,0,0.00002,0.04106,15.24,182.41469,82.51664,-140.33642,7.26898,4.7747,838.15877,334.19237,0.05,0.18396
9.67125,1588.59641,309.92634,18.65689,311.44672,19.42084,-89.04004,-73.77206,115.63065,-140.35734,30.73628,5.39349,28.60934,-80.60091,9.78734,0.50552,0,3.30306,-0.00637,33676.17323,14076.02415,42.04857,0.09105,281.74055,222.66502,3.87635,0.93428,79260311.47,1497.86393,524.81795,0.56244,0.56288,0.35718,0.1222,0.08306,0.06006,0.2327,-0.00023,0,0,0,0,0.0006,0.04119,15.24,182.41469,82.61446,-140.34254,6.62891,4.67412,836.59266,334.13142,0.05,0.18451
9.72125,1604.11549,310.8381,18.28127,312.37786,18.80282,-90.22983,-74.75461,117.17369,-140.35856,30.9775,4.39784,28.60933,-80.60092,9.7873,0.25411,-0.00001,4.77485,-0.003,33623.70909,14023.56001,41.99253,0.09099,283.20384,222.53795,3.9807,0.9373,79404903.9,1481.6222,527.01025,0.56253,0.56264,0.35659,0.12261,0.08332,0.0295,0.11647,0.00036,0,0,0,0,0.00125,0.04132,15.24,182.41469,82.82182,-140.35503,6.79719,4.57325,835.02187,334.07029,0.05,0.18505
9.77125,1619.67959,311.72642,17.80813,313.28104,18.14048,-91.42801,-75.74403,118.72758,-140.35976,31.17131,3.45653,28.60932,-80.60094,9.78725,0.02342,0,5.43839,-0.00246,33571.77089,13971.62181,41.93695,0.09092,284.60962,222.41177,4.08122,0.94009,79527877.64,1462.54317,529.12114,0.56261,0.56261,0.35605,0.12299,0.08356,0.00266,0.00892,-0.00033,0,0,0,0,0.00161,0.04145,15.24,182.41469,83.08445,-140.37208,6.53063,4.47208,833.44654,334.00898,0.05,0.18559
9.82125,1635.28737,312.58561,17.24025,314.15033,17.38525,-92.63278,-76.73884,120.28999,-140.36097,31.3156,2.24076,28.60931,-80.60095,9.7872,0.28573,0,-5.01594,0.00423,33520.83123,13920.68215,41.88233,0.09086,283.19755,222.28764,3.99671,0.94294,79655203.71,1439.89136,531.53992,0.5627,0.56284,0.3555,0.12339,0.08381,0.03332,0.13476,0.00002,0,0,0,0,-0.00136,0.04156,15.24,182.41469,83.35071,-140.39035,6.72767,4.37063,831.86679,333.9475,0.05,0.18614
9.87125,1650.9373,313.41189,16.53335,314.98011,16.58851,-93.84179,-77.73706,121.85784,-140.36219,31.39194,1.35169,28.6093,-80.60096,9.78715,0.49001,0.00001,-2.77078,0.00225,33470.87299,13870.72391,41.82866,0.0908,282.16244,222.16552,3.93681,0.94563,79767640.36,1414.12979,533.89127,0.56278,0.5632,0.35498,0.12376,0.08405,0.05828,0.22983,-0.00017,0,0,0,0,-0.00041,0.04167,15.24,182.41469,83.55002,-140.40523,6.809,4.26891,830.28277,333.88586,0.05,0.18669
9.92125,1666.62643,314.15319,14.81477,315.72373,14.8684,-95.05335,-78.73726,123.42891,-140.36341,31.45223,1.2617,28.60929,-80.60097,9.7871,0.44676,0,-0.7611,0.00721,33423.15111,13823.00203,41.7773,0.09075,282.46057,222.04854,3.96404,0.94776,79832309.74,1356.92621,535.27359,0.56285,0.5632,0.35457,0.12405,0.08423,0.05295,0.21003,0.00003,0,0,0,0,-0.00003,0.04177,15.24,182.41469,83.63772,-140.41321,6.05786,4.16693,828.69478,333.82406,0.05,0.18723
9.97125,1682.34995,314.78748,12.67176,316.36057,12.73182,-96.26722,-79.73926,125.00291,-140.36465,31.50951,1.2352,28.60928,-80.60099,9.78706,0.38643,0,1.16915,0.00928,33377.77016,13777.62108,41.72837,0.09069,282.85065,221.93698,3.99696,0.94976,79884952.82,1285.8184,536.48078,0.56292,0.56317,0.35418,0.12433,0.08441,0.04556,0.1823,0.00004,0,0,0,0,0.00007,0.04186,15.24,182.41469,83.62261,-140.41459,5.82273,4.06473,827.10331,333.76212,0.05,0.18778
10.02125,1698.10103,315.25541,9.32948,316.83133,9.41945,-97.48321,-80.7429,126.57959,-140.3659,31.5614,1.29878,28.60927,-80.601,9.78701,0.2698,0,2.81849,0.00331,33336.83362,13736.68454,41.68417,0.09064,283.54536,221.83608,4.04916,0.95132,79900201.19,1175.20362,537.33622,0.56318,0.5633,0.35388,0.12475,0.08455,0.03147,0.12653,0.00012,0,0,0,0,0.00042,0.04192,15.24,182.41469,83.5182,-140.41038,5.75811,3.96234,825.50905,333.70008,0.05,0.18835
10.07125,1713.87092,315.53973,5.67503,317.12017,5.82095,-98.7014,-81.74825,128.15906,-140.36715,31.62083,1.29518,28.60926,-80.60101,9.78696,0.16187,-0.00001,3.62082,-0.00133,33298.34611,13698.19703,41.64255,0.0906,284.19245,221.741,4.09786,0.95247,79879575.27,1053.87831,537.72072,0.5634,0.56345,0.35366,0.1251,0.08465,0.01869,0.07621,-0.0002,0,0,0,0,0.0007,0.04196,15.24,182.41469,83.35202,-140.40204,6.03944,3.85984,823.91289,333.63796,0.05,0.18889
10.12125,1729.65102,315.66422,2.47142,317.24914,2.77117,-99.92179,-82.75533,129.74131,-140.36841,31.67207,1.25358,28.60926,-80.60102,9.78691,0.07635,0,4.39662,-0.01106,33265.43921,13665.29013,41.60691,0.09056,284.71132,221.65953,4.13726,0.95327,79829505.61,947.29505,537.69033,0.56355,0.56356,0.3535,0.12533,0.08472,0.00875,0.03558,-0.00044,0,0,0,0,0.00103,0.04198,15.24,182.41469,83.14815,-140.39154,6.68751,3.75727,822.3157,333.5758,0.05,0.18943
10.17125,1745.43362,315.63903,-0.54181,317.23023,1.78081,-101.14431,-83.76409,131.32628,-140.36966,31.73358,1.69638,28.60925,-80.60104,9.78686,0.15506,0,-4.3049,-0.01402,33234.11404,13633.96496,41.57295,0.09052,284.25899,221.58182,4.11268,0.95334,79718465.53,848.38406,536.77048,0.56357,0.56361,0.35349,0.12536,0.08472,0.0179,0.07412,0.00008,0,0,0,0,-0.00098,0.04198,15.24,182.41469,82.92761,-140.38161,6.54358,3.65468,820.71825,333.51364,0.05,0.18998
10.22125,1761.21269,315.52339,-2.3215,317.12497,3.1752,-102.36994,-84.77536,132.91526,-140.37091,31.83134,2.16623,28.60924,-80.60105,9.78681,0.34907,0.00001,-2.82526,-0.01335,33206.39316,13606.24408,41.54286,0.09049,283.1613,221.51294,4.04517,0.95314,79584275.32,790.36717,535.61994,0.56353,0.56374,0.35353,0.1253,0.08471,0.04104,0.1663,-0.0003,0,0,0,0,-0.00042,0.04197,15.24,182.41469,82.74505,-140.37498,6.34441,3.55212,819.12116,333.45148,0.05,0.19053
10.27125,1776.98437,315.34385,-3.60382,316.95705,4.34171,-103.59959,-85.7899,134.50941,-140.37215,31.93786,2.42134,28.60923,-80.60106,9.78677,0.46474,0,-1.18115,-0.0063,33179.19554,13579.04646,41.51331,0.09045,282.51776,221.44524,4.00738,0.95275,79435105.27,747.72418,534.22863,0.56345,0.56383,0.3536,0.12518,0.08467,0.05524,0.22144,-0.00015,0,0,0,0,-0.00007,0.04195,15.24,182.41469,82.64429,-140.37301,6.16731,3.4496,817.52481,333.38936,0.05,0.1911
10.32125,1792.74642,315.13815,-4.13106,316.76596,5.14104,-104.83384,-86.8082,136.10951,-140.37337,32.07204,3.06017,28.60922,-80.60107,9.78672,0.66164,0,1.49076,-0.00501,33153.31065,13553.16157,41.48515,0.09042,281.44743,221.38071,3.94139,0.9519,79246401.47,731.10938,532.42352,0.56329,0.56404,0.35377,0.12493,0.0846,0.08007,0.31566,-0.00032,0,0,0,0,0.00012,0.04193,15.24,182.41469,82.65329,-140.37672,4.84014,3.34715,815.92945,333.32727,0.05,0.19171
10.37125,1808.49788,314.92097,-4.25743,316.56623,5.11833,-106.07394,-87.83131,137.71717,-140.37458,32.23293,2.84105,28.60921,-80.60109,9.78667,0.61261,-0.00001,5.02908,-0.01273,33127.65541,13527.50633,41.45722,0.09039,281.68201,221.31664,3.96098,0.95119,79070633.3,723.61982,530.36854,0.56315,0.5638,0.3539,0.12471,0.08454,0.07379,0.29101,0.00003,0,0,0,0,0.00135,0.04191,15.24,182.41469,82.81759,-140.38897,4.002,3.24476,814.33515,333.26523,0.05,0.19231
10.42125,1824.23822,314.69444,-4.4103,316.35165,4.6299,-107.31938,-88.8588,139.33175,-140.37577,32.33843,1.40898,28.6092,-80.6011,9.78662,0.21934,0.00002,6.8431,-0.01855,33102.57627,13502.42719,41.42989,0.09036,283.81553,221.25393,4.10509,0.95088,78927596.36,710.44188,528.40216,0.56309,0.56318,0.35396,0.12462,0.08451,0.02546,0.10228,-0.00035,0,0,0,0,0.0025,0.04189,15.24,182.41469,83.12213,-140.40988,4.43515,3.14245,812.74197,333.20323,0.05,0.19291
10.47125,1839.96695,314.4565,-4.67129,316.11824,4.67334,-108.56748,-89.88841,140.94972,-140.37695,32.37052,0.13828,28.60919,-80.60111,9.78657,0.14744,-0.00001,-6.82594,-0.00531,33077.8071,13477.65802,41.40287,0.09033,284.20903,221.19189,4.13498,0.95037,78768101.85,695.04576,526.66447,0.56299,0.56303,0.35406,0.12447,0.08446,0.01699,0.07285,0.00013,0,0,0,0,-0.00249,0.04186,15.24,182.41469,83.47493,-140.4352,4.46569,3.04021,811.14998,333.14127,0.05,0.19353
10.52125,1855.68329,314.19856,-5.08601,315.8596,5.159,-109.8158,-90.91812,142.56793,-140.37814,32.35048,0.86471,28.60918,-80.60112,9.78652,0.41983,0.00001,-5.58335,-0.00341,33053.99314,13453.84406,41.37687,0.0903,282.66561,221.13216,4.03763,0.94967,78593475.8,676.17704,525.03408,0.56291,0.56322,0.3542,0.12431,0.0844,0.04965,0.2021,0.00005,0,0,0,0,-0.00167,0.04182,15.24,182.41469,83.79159,-140.45969,4.19049,2.93806,809.55923,333.07936,0.05,0.1941
10.57125,1871.38617,313.91718,-5.59006,315.57301,5.7587,-111.06246,-91.94633,144.18391,-140.37934,32.28513,1.3834,28.60917,-80.60114,9.78647,0.54871,0,-3.03356,0.00059,33030.49832,13430.34924,41.3512,0.09027,281.94694,221.07314,3.99434,0.94883,78406836.11,656.10513,523.24536,0.56289,0.5634,0.35436,0.1242,0.08433,0.06567,0.26264,0.00031,0,0,0,0,-0.00049,0.04179,15.24,182.41469,84.00927,-140.478,3.73619,2.83599,807.96986,333.01751,0.05,0.19475
10.62125,1887.07448,313.61598,-5.98985,315.26644,6.15353,-112.30654,-92.97228,145.79645,-140.38055,32.21718,1.40985,28.60916,-80.60115,9.78643,0.54438,-0.00001,-0.71686,0.00327,33007.88864,13407.73956,41.32647,0.09025,281.94158,221.01627,3.99772,0.9479,78213462.08,640.81634,521.16194,0.56286,0.56336,0.35454,0.12407,0.08425,0.06511,0.25984,-0.00048,0,0,0,0,-0.00003,0.04174,15.24,182.41469,84.10029,-140.48606,3.20237,2.73402,806.38195,332.95571,0.05,0.19539
10.67125,1902.74732,313.29807,-6.32838,314.94268,6.49978,-113.54797,-93.99592,147.40547,-140.38177,32.1436,1.4828,28.60915,-80.60116,9.78638,0.55722,0,1.91608,-0.00173,32985.41809,13385.26901,41.30187,0.09022,281.85233,220.95967,3.99558,0.94721,78039604.71,627.55572,519.37805,0.56283,0.56337,0.35467,0.12397,0.08419,0.06672,0.26662,0.00018,0,0,0,0,0.0002,0.0417,15.24,182.41469,84.06558,-140.48411,3.51514,2.63214,804.79561,332.89398,0.05,0.19598
10.72125,1918.40403,312.97077,-6.52804,314.60984,6.65556,-114.78663,-95.01714,149.01083,-140.383,32.07254,1.29659,28.60915,-80.60118,9.78633,0.50222,-0.00001,4.41126,-0.00247,32963.48711,13363.33803,41.27784,0.09019,282.12658,220.90436,4.01721,0.9466,77872528.93,619.61462,517.57606,0.56281,0.56325,0.35479,0.12389,0.08413,0.05982,0.23887,-0.00025,0,0,0,0,0.00105,0.04165,15.24,182.41469,83.90287,-140.47276,4.13905,2.53037,803.21091,332.83231,0.05,0.19652
