type,time,cellADC1,cellADC2,pressureADC1,pressureADC2,kgf1,kgf2,mpa1,mpa2,fov,vov,pov,qd,abort,mov,ign1,ign2,rssi
0,157314.00,8389489.00,8929021.00,99.00,100.00,-3.49,20.43,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,157516.00,8389547.00,8927752.00,99.00,100.00,-3.48,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,157718.00,8389552.00,8928640.00,99.00,100.00,-3.48,20.42,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,157919.00,8389521.00,8928211.00,99.00,100.00,-3.49,20.40,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,158121.00,8389476.00,8928256.00,99.00,101.00,-3.50,20.40,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,158323.00,8389601.00,8927974.00,99.00,100.00,-3.47,20.39,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,158525.00,8389602.00,8927883.00,99.00,100.00,-3.47,20.39,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,158727.00,8389540.00,8928503.00,100.00,100.00,-3.48,20.41,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,158928.00,8389442.00,8928727.00,100.00,100.00,-3.51,20.42,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,159130.00,8389490.00,8927835.00,100.00,100.00,-3.49,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,159332.00,8389601.00,8928261.00,99.00,100.00,-3.47,20.40,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,159534.00,8389568.00,8928362.00,99.00,101.00,-3.48,20.40,-0.04,-0.02,0,0,0,0,0,0,0,0,-110
0,159736.00,8389529.00,8928773.00,99.00,101.00,-3.49,20.42,-0.04,-0.02,0,0,0,0,0,0,0,0,-112
0,159938.00,8389600.00,8928400.00,99.00,100.00,-3.47,20.41,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,160139.00,8389598.00,8928282.00,100.00,100.00,-3.47,20.40,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,160341.00,8389508.00,8928210.00,100.00,100.00,-3.49,20.40,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,160543.00,8389578.00,8928127.00,100.00,100.00,-3.47,20.40,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,160745.00,8389556.00,8928130.00,99.00,100.00,-3.48,20.40,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,160947.00,8389598.00,8928406.00,99.00,102.00,-3.47,20.41,-0.04,-0.00,0,0,0,0,0,0,0,0,-112
0,161149.00,8389506.00,8927576.00,100.00,100.00,-3.49,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,161350.00,8389456.00,8927881.00,99.00,100.00,-3.50,20.39,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,161552.00,8389516.00,8928282.00,100.00,101.00,-3.49,20.40,-0.03,-0.02,0,0,0,0,0,0,0,0,-128
0,161754.00,8389377.00,8928256.00,99.00,100.00,-3.52,20.40,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,161956.00,8389546.00,8928141.00,100.00,100.00,-3.48,20.40,-0.03,-0.03,0,0,0,0,0,0,0,0,-111
0,162158.00,8389456.00,8928096.00,99.00,100.00,-3.50,20.39,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,162360.00,8389552.00,8927823.00,99.00,100.00,-3.48,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-109
0,162561.00,8389409.00,8928045.00,99.00,101.00,-3.51,20.39,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,162763.00,8389509.00,8928013.00,100.00,100.00,-3.49,20.39,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,162965.00,8389437.00,8928026.00,100.00,100.00,-3.51,20.39,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,163167.00,8389653.00,8928236.00,99.00,100.00,-3.46,20.40,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,163369.00,8389403.00,8928074.00,100.00,100.00,-3.51,20.39,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,163571.00,8389565.00,8928252.00,99.00,101.00,-3.48,20.40,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,163974.00,8389488.00,8927653.00,100.00,100.00,-3.50,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,164176.00,8389473.00,8927744.00,100.00,101.00,-3.50,20.38,-0.03,-0.02,0,0,0,0,0,0,0,0,-111
0,164378.00,8389545.00,8928042.00,100.00,101.00,-3.48,20.39,-0.03,-0.02,0,0,0,0,0,0,0,0,-128
0,164580.00,8389624.00,8927767.00,99.00,100.00,-3.46,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,164782.00,8389469.00,8927981.00,100.00,100.00,-3.50,20.39,-0.03,-0.03,0,0,0,0,0,0,0,0,-110
0,164983.00,8389511.00,8927613.00,100.00,100.00,-3.49,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,165185.00,8389445.00,8927888.00,100.00,100.00,-3.50,20.39,-4.03,-0.03,0,0,0,0,0,0,0,0,-128
0,166194.00,8389427.00,8928164.00,100.00,100.00,-3.51,20.40,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,166396.00,8389487.00,8927843.00,99.00,100.00,-3.50,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,166598.00,8389544.00,8927383.00,100.00,101.00,-3.48,20.37,-0.03,-0.02,0,0,0,0,0,0,0,0,-128
0,166800.00,8389575.00,8927786.00,100.00,100.00,-3.48,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,167002.00,8389464.00,8927450.00,99.00,100.00,-3.50,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,167204.00,8389464.00,8927993.00,100.00,101.00,-3.50,20.39,-0.03,-0.02,0,0,0,0,0,0,0,0,-116
0,167405.00,8389578.00,8928062.00,100.00,100.00,-3.47,20.39,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,167607.00,8389577.00,8927893.00,99.00,100.00,-3.48,20.39,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,167809.00,8389340.00,8928749.00,100.00,100.00,-3.53,20.42,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,168011.00,8389520.00,8927778.00,98.00,100.00,-3.49,20.38,-0.06,-0.03,0,0,0,0,0,0,0,0,-128
0,168213.00,8389602.00,8927564.00,99.00,100.00,-3.47,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,168415.00,8389427.00,8928106.00,100.00,101.00,-3.51,20.39,-0.03,-0.02,0,0,0,0,0,0,0,0,-111
0,168616.00,8389405.00,8927900.00,100.00,101.00,-3.51,20.39,-0.03,-0.02,0,0,0,0,0,0,0,0,-128
0,168818.00,8389542.00,8928037.00,98.00,101.00,-3.48,20.39,-0.06,-0.02,0,0,0,0,0,0,0,0,-128
0,169020.00,8389500.00,8927623.00,99.00,100.00,-3.49,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,169222.00,8389478.00,8927937.00,99.00,100.00,-3.50,20.39,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,169424.00,8389471.00,8927705.00,99.00,100.00,-3.50,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,169626.00,8389435.00,8928500.00,100.00,100.00,-3.51,20.41,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,169827.00,8389500.00,8927607.00,99.00,100.00,-3.49,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,170029.00,8389334.00,8927505.00,100.00,100.00,-3.53,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-112
0,170231.00,8389378.00,8927735.00,99.00,100.00,-3.52,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,170433.00,8389489.00,8927541.00,99.00,100.00,-3.49,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-111
0,170635.00,8389436.00,8928796.00,99.00,100.00,-3.51,20.42,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,170837.00,8389520.00,8927392.00,99.00,100.00,-3.49,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,171039.00,8389484.00,8927688.00,99.00,100.00,-3.50,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,171240.00,8389454.00,8927697.00,100.00,100.00,-3.50,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,171442.00,8389420.00,8927752.00,99.00,100.00,-3.51,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-129
0,171644.00,8389431.00,8927260.00,100.00,100.00,-3.51,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,171846.00,8389463.00,8927480.00,99.00,100.00,-3.50,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-110
0,172048.00,8389475.00,8927682.00,100.00,100.00,-3.50,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,172250.00,8389465.00,8927527.00,100.00,100.00,-3.50,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,172451.00,8389506.00,8927643.00,99.00,100.00,-3.49,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,172653.00,8389506.00,8927131.00,99.00,100.00,-3.49,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,172855.00,8389496.00,8927340.00,100.00,100.00,-3.49,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,173057.00,8389459.00,8927725.00,99.00,100.00,-3.50,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,173259.00,8389440.00,8927262.00,100.00,100.00,-3.51,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,173461.00,8389532.00,8927988.00,100.00,100.00,-3.49,20.39,-0.03,-0.03,0,0,0,0,0,0,0,0,-111
0,173662.00,8389443.00,8927181.00,100.00,100.00,-3.51,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-111
0,174672.00,8389258.00,8927403.00,99.00,100.00,-3.55,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-114
0,174874.00,8389504.00,8927972.00,99.00,100.00,-3.49,20.39,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,175075.00,8389449.00,8927590.00,99.00,100.00,-3.50,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,175277.00,8389455.00,8927536.00,100.00,100.00,-3.50,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,175479.00,8389482.00,8927641.00,99.00,100.00,-3.50,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,175681.00,8389401.00,8927276.00,99.00,100.00,-3.51,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-111
0,175883.00,8389490.00,8928001.00,99.00,100.00,-3.49,20.39,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,176085.00,8389484.00,8927567.00,100.00,100.00,-3.50,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,176286.00,8389480.00,8927309.00,100.00,99.00,-3.50,20.36,-0.03,-0.04,0,0,0,0,0,0,0,0,-128
0,176488.00,8389392.00,8927609.00,99.00,100.00,-3.52,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,176690.00,8389303.00,8927981.00,100.00,100.00,-3.54,20.39,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,176892.00,8389584.00,8927664.00,99.00,100.00,-3.47,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,177094.00,8389439.00,8927529.00,99.00,101.00,-3.51,20.37,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,177296.00,8389423.00,8927336.00,100.00,101.00,-3.51,20.36,-0.03,-0.02,0,0,0,0,0,0,0,0,-128
0,177497.00,8389480.00,8928065.00,100.00,100.00,-3.50,20.39,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,177699.00,8389450.00,8927423.00,99.00,100.00,-3.50,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,177901.00,8389589.00,8927520.00,99.00,100.00,-3.47,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,178103.00,8389526.00,8927513.00,99.00,100.00,-3.49,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-114
0,178305.00,8389362.00,8927796.00,99.00,100.00,-3.52,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,178507.00,8389444.00,8927696.00,100.00,101.00,-3.50,20.38,-0.03,-0.02,0,0,0,0,0,0,0,0,-111
0,178709.00,8389439.00,8927228.00,99.00,101.00,-3.51,20.36,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,178910.00,8389454.00,8927744.00,100.00,100.00,-3.50,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,179112.00,8389407.00,8927783.00,99.00,100.00,-3.51,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-111
0,179314.00,8389377.00,8927153.00,99.00,100.00,-3.52,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,179516.00,8389450.00,8927197.00,100.00,101.00,-3.50,20.36,-0.03,-0.02,0,0,0,0,0,0,0,0,-128
0,179718.00,8389487.00,8927503.00,99.00,100.00,-3.50,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,179920.00,8389360.00,8927626.00,100.00,100.00,-3.52,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-116
0,180122.00,8389404.00,8927087.00,100.00,100.00,-3.51,20.35,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,180323.00,8389438.00,8927766.00,99.00,101.00,-3.51,20.38,-0.04,-0.02,0,0,0,0,0,0,0,0,-111
0,180525.00,8389448.00,8927300.00,99.00,100.00,-3.50,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-111
0,180727.00,8389390.00,8927324.00,99.00,100.00,-3.52,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-109
0,180929.00,8389424.00,8927449.00,99.00,100.00,-3.51,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,181131.00,8389338.00,8926889.00,99.00,100.00,-3.53,20.35,-0.04,-0.03,0,0,0,0,0,0,0,0,-108
0,181535.00,8389403.00,8927194.00,99.00,101.00,-3.51,20.36,-0.04,-0.02,0,0,0,0,0,0,0,0,-112
0,181736.00,8389381.00,8927703.00,99.00,101.00,-3.52,20.38,-0.04,-0.02,0,0,0,0,0,0,0,0,-129
0,181938.00,8389406.00,8927300.00,99.00,100.00,-3.51,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,182140.00,8389423.00,8927086.00,99.00,100.00,-3.51,20.35,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,182342.00,8389445.00,8927394.00,99.00,100.00,-3.50,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,182544.00,8389463.00,8927544.00,100.00,100.00,-3.50,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,182746.00,8389351.0,-128
0,182947.00,8389419.00,8927358.00,100.00,100.00,-3.51,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,183149.00,8389394.00,8927448.00,100.00,99.00,-3.52,20.37,-0.03,-0.04,0,0,0,0,0,0,0,0,-128
0,183351.00,8389444.00,8927414.00,99.00,100.00,-3.50,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,183553.00,8389426.00,8927699.00,100.00,100.00,-3.51,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,183755.00,8389325.00,8926784.00,100.00,100.00,-3.53,20.34,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,183957.00,8389394.00,8927678.00,99.00,100.00,-3.52,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,184159.00,8389504.00,8927697.00,100.00,100.00,-3.49,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-109
0,184562.00,8389265.00,8927054.00,100.00,100.00,-3.55,20.35,-0.03,-0.03,0,0,0,0,0,0,0,0,-110
0,184764.00,8389411.00,8927442.00,99.00,100.00,-3.51,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-111
0,184966.00,8389422.00,8927018.00,99.00,100.00,-3.51,20.35,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,185168.00,8389435.00,8928186.00,99.00,100.00,-3.51,20.40,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,185370.00,8389547.00,8927266.00,99.00,99.00,-3.48,20.36,-0.04,-0.04,0,0,0,0,0,0,0,0,-128
0,185572.00,8389548.00,8927436.00,100.00,100.00,-3.48,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,185773.00,8389418.00,8927177.00,99.00,100.00,-3.51,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,185975.00,8389346.00,8927838.00,100.00,100.00,-3.53,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,186177.00,8389422.00,8927576.00,99.00,100.00,-3.51,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,186379.00,8389518.00,8927382.00,99.00,100.00,-3.49,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,186581.00,8389417.00,8927366.00,100.00,100.00,-3.51,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,186783.00,8389417.00,8927774.00,99.00,100.00,-3.51,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-110
0,186985.00,8389559.00,8927854.00,99.00,100.00,-3.48,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,187186.00,8389556.00,8927605.00,99.00,101.00,-3.48,20.37,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,187388.00,8389538.00,8927750.00,100.00,100.00,-3.48,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,187590.00,8389456.00,8927184.00,100.00,100.00,-3.50,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,187792.00,8389339.00,8927415.00,100.00,100.00,-3.53,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,187994.00,8389367.00,8927638.00,100.00,101.00,-3.52,20.38,-0.03,-0.02,0,0,0,0,0,0,0,0,-128
0,188196.00,8389320.00,8927628.00,99.00,100.00,-3.53,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,188398.00,8389372.00,8927321.00,100.00,100.00,-3.52,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,188599.00,8389457.00,8927655.00,100.00,100.00,-3.50,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,189003.00,8389372.00,8927343.00,100.00,100.00,-3.52,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,189205.00,8389483.00,8927614.00,99.00,100.00,-3.50,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,189407.00,8389435.00,8927577.00,99.00,100.00,-3.51,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,189609.00,8389539.00,8927458.00,100.00,100.00,-3.48,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,189811.00,8389433.00,8927844.00,100.00,100.00,-3.51,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,190012.00,8389344.00,8927331.00,99.00,101.00,-3.53,20.36,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,190214.00,8389292.00,8927691.00,99.00,100.00,-3.54,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,190416.00,8389311.00,8927604.00,99.00,100.00,-3.53,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,190618.00,8389528.00,8927799.00,100.00,100.00,-3.49,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,190820.00,8389416.00,8927133.00,99.00,99.00,-3.51,20.36,-0.04,-0.04,0,0,0,0,0,0,0,0,-128
0,191022.00,8389388.00,8927414.00,100.00,100.00,-3.52,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,191224.00,8389568.00,8927532.00,100.00,100.00,-3.48,20.37,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,191426.00,8389301.00,8927815.00,100.00,100.00,-3.54,20.38,-0.03,-0.03,0,0,0,0,0,0,0,0,-129
0,191627.00,8389457.00,8927228.00,99.00,100.00,-3.50,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,191829.00,8389435.00,8927077.00,100.00,101.00,-3.51,20.35,-0.03,-0.02,0,0,0,0,0,0,0,0,-128
0,192031.00,8389458.00,8926752.00,99.00,100.00,-3.50,20.34,-0.04,-0.03,0,0,0,0,0,0,0,0,-112
0,192233.00,8389333.00,8926888.00,100.00,100.00,-3.53,20.35,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,192435.00,8389402.00,8927168.00,99.00,100.00,-3.51,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,192838.00,8389500.00,8927282.00,99.00,100.00,-3.49,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,193040.00,8389465.00,8927357.00,99.00,100.00,-3.50,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,193242.00,8389459.00,8926751.00,100.00,100.00,-3.50,20.34,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,193444.00,8389338.00,8926570.00,99.00,100.00,-3.53,20.33,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,193646.00,8389369.00,8926328.00,99.00,101.00,-3.52,20.32,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,193848.00,8389413.00,8926697.00,100.00,100.00,-3.51,20.34,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,194655.00,8389398.00,8925783.00,100.00,100.00,-3.52,20.30,-0.03,-0.03,0,0,0,0,0,0,0,0,-114
0,194857.00,8389477.00,8925384.00,100.00,100.00,-3.50,20.29,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,195059.00,8389385.00,8925953.00,99.00,100.00,-3.52,20.31,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,195261.00,8389404.00,8926457.00,99.00,100.00,-3.51,20.33,-0.04,-0.03,0,0,0,0,0,0,0,0,-111
0,195463.00,8389392.00,8925244.00,100.00,99.00,-3.52,20.28,-0.03,-0.04,0,0,0,0,0,0,0,0,-128
0,195664.00,8389384.00,8925721.00,99.00,100.00,-3.52,20.30,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,195866.00,8389474.00,8926324.00,100.00,100.00,-3.50,20.32,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,196068.00,8389393.00,8926795.00,99.00,101.00,-3.52,20.34,-0.04,-0.02,0,0,0,0,0,0,0,0,-129
0,196270.00,8389460.00,8926315.00,100.00,100.00,-3.50,20.32,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,196472.00,8389428.00,8926308.00,100.00,100.00,-3.51,20.32,-0.03,-0.03,0,0,0,0,0,0,0,0,-129
0,196674.00,8389310.00,8927162.00,99.00,100.00,-3.53,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,196876.00,8389500.00,8927889.00,99.00,100.00,-3.49,20.39,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,197077.00,8389428.00,8928619.00,99.00,100.00,-3.51,20.41,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,197279.00,8389418.00,8928395.00,100.00,100.00,-3.51,20.41,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,197481.00,8389399.00,8926771.00,99.00,100.00,-3.52,20.34,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,197683.00,8389419.00,8926564.00,100.00,100.00,-3.51,20.33,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,197885.00,8389383.00,8926395.00,100.00,100.00,-3.52,20.33,-0.03,-0.03,0,0,0,0,0,0,0,0,-112
0,198087.00,8389487.00,8926219.00,99.00,100.00,-3.50,20.32,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,198289.00,8389411.00,8926874.00,100.00,100.00,-3.51,20.35,-0.03,-0.03,0,0,0,0,0,0,0,0,-111
0,198491.00,8389487.00,8926644.00,99.00,101.00,-3.50,20.34,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,198692.00,8389446.00,8925891.00,99.00,100.00,-3.50,20.31,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,198894.00,8389352.00,8927135.00,100.00,100.00,-3.53,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,199096.00,8389424.00,8926294.00,99.00,100.00,-3.51,20.32,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,199298.00,8389513.00,8926716.00,99.00,100.00,-3.49,20.34,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,199500.00,8389447.00,8926659.00,100.00,100.00,-3.50,20.34,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,199702.00,8389451.00,8926416.00,99.00,101.00,-3.50,20.33,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
0,199904.00,8389507.00,8927273.00,100.00,100.00,-3.49,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,200106.00,8389467.00,8928117.00,99.00,100.00,-3.50,20.39,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,200307.00,8389444.00,8929383.00,100.00,100.00,-3.50,20.45,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,200509.00,8389477.00,8929068.00,99.00,100.00,-3.50,20.43,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,200711.00,8389374.00,8927685.00,99.00,100.00,-3.52,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,200913.00,8389410.00,8926754.00,98.00,100.00,-3.51,20.34,-0.06,-0.03,0,0,0,0,0,0,0,0,-128
0,201115.00,8389412.00,8926935.00,99.00,100.00,-3.51,20.35,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,201317.00,8389432.00,8927200.00,100.00,100.00,-3.51,20.36,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,201519.00,8389375.00,8926913.00,100.00,100.00,-3.52,20.35,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,201721.00,8389444.00,8926772.00,99.00,100.00,-3.50,20.34,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,201923.00,8389386.00,8927074.00,100.00,100.00,-3.52,20.35,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,202125.00,8389488.00,8928344.00,100.00,100.00,-3.50,20.40,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,202326.00,8389287.00,8928283.00,100.00,100.00,-3.54,20.40,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,202528.00,8389389.00,8929022.00,100.00,100.00,-3.52,20.43,-0.03,-0.03,0,0,0,0,0,0,0,0,-128
0,202730.00,8389392.00,8928342.00,99.00,100.00,-3.52,20.40,-0.04,-0.03,0,0,0,0,0,0,0,0,-110
0,202932.00,8389409.00,8927478.00,99.00,100.00,-3.51,20.37,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,203134.00,8389511.00,8927662.00,99.00,100.00,-3.49,20.38,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,203538.00,8389272.00,8927137.00,99.00,100.00,-3.54,20.36,-0.04,-0.03,0,0,0,0,0,0,0,0,-128
0,203740.00,8389415.00,8927086.00,99.00,101.00,-3.51,20.35,-0.04,-0.02,0,0,0,0,0,0,0,0,-128
